date,page_title,avg_page_load_time
2020-01-25,JOSH CELLARS CABERNET SAUVIGNON CALIFORNIA | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,3609.666666666667
2020-01-25,Search 482449 | Proof by Southern Glazer's,2644
2020-01-25,ARISTOCRAT BRANDY 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,3906
2020-01-25,CASA DRAGONES TEQUILA JOVEN 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,4358
2020-01-25,Search 345029 | Proof by Southern Glazer's,2245
2020-01-13,Search RUSSELL S RESERVE | Proof by Southern Glazer's,1293
2020-01-13,Search CHATEAU JULIEN | Proof by Southern Glazer's,1937
2020-01-13,Search BOOKER | Proof by Southern Glazer's,2121
2020-01-13,Search 390982 | Proof by Southern Glazer's,13234
2020-01-13,HERITAGE DISTILLING CO. VANILLA FLAVORED VODKA 60 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1393
2020-01-13,GOSLING'S GINGER BEER STORMY | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,923
2020-01-13,DAMMANN CHINA BLACK ICED TEA | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,4200
2020-01-13,Search PELLEGRINO | Proof by Southern Glazer's,1539
2020-01-13,Search MITCHERS RYE | Proof by Southern Glazer's,3572
2020-01-13,Search SEATTLE | Proof by Southern Glazer's,1912
2020-01-13,Search VIEUX ABSINTHE | Proof by Southern Glazer's,1471
2020-01-10,CABO WABO TEQUILA BLANCO 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1913
2020-01-10,Search DIRTY CREAM | Proof by Southern Glazer's,1844
2020-01-17,Search RABBIT HOLE | Proof by Southern Glazer's,2231
2020-01-17,Search ROTHSCHILD | Proof by Southern Glazer's,2599
2020-01-17,Non-alcoholic Beverages | More | Proof by Southern Glazer's,1960.5
2020-01-17,Countries | Beer & Other | Proof by Southern Glazer's,4155
2020-01-06,Search SUNTO | Proof by Southern Glazer's,2691
2020-01-06,Search CAROLANS | Proof by Southern Glazer's,2162.5
2020-01-06,ILEGAL MEZCAL JOVEN 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1217.2
2020-01-06,Search BOUTARI MOSCHOFILERO MANTINIA | Proof by Southern Glazer's,1463
2020-01-06,J.T.S. BROWN STRAIGHT BOURBON BOTTLED IN BOND 4 YR 100 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,3268
2020-01-06,Search ALDEA | Proof by Southern Glazer's,2504
2020-01-06,Search NOBLE VINES ROSE | Proof by Southern Glazer's,4799
2020-01-06,Search DAILY SWEET | Proof by Southern Glazer's,16875
2020-01-06,BSB BROWN SUGAR BOURBON 60 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1576
2020-01-06,CAVIT PINOT GRIGIO DELLE VENEZIE | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,6519.5
2020-01-06,MCCORMICK SILVER RUM 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,908
2020-01-06,Search BOTA | Proof by Southern Glazer's,3072
2020-01-06,BUCHANAN'S BLENDED SCOTCH DELUXE 12 YR 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1722.5
2020-01-06,Search PITRON CADRE | Proof by Southern Glazer's,2195
2020-01-23,Search SWEET VERMOUTH | Proof by Southern Glazer's,3084
2020-01-23,Search TRIMBACH | Proof by Southern Glazer's,866
2020-01-23,Search BEAM S EIGHT STAR | Proof by Southern Glazer's,1349
2020-01-23,Search COLES DO RHONE | Proof by Southern Glazer's,5274
2020-01-23,CROWN ROYAL CANADIAN WHISKY FINE DELUXE 80 W/ 2 SHOT GLASSES | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2063
2020-01-23,Italy | Countries | Spirits | Proof by Southern Glazer's,3146
2020-01-23,OLD CROW STRAIGHT BOURBON 3 YR 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1574
2020-01-02,Search JAGERMEISTER COLD BREW COFFEE HERBAL LIQUEUR 66 | Proof by Southern Glazer's,4515
2020-01-02,Search CAVIT RIESLING | Proof by Southern Glazer's,2548
2020-01-02,Search BACARDI LIGHT RUM SUPERIOR 80 | Proof by Southern Glazer's,1927
2020-01-02,Search CHARTREUSE HERBAL LIQUEUR GREEN 110 | Proof by Southern Glazer's,5940
2020-01-02,GRAN MORAINE PINOT NOIR YAMHILL CARLTON DISTRICT 2016 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,3250
2020-01-02,FEVER TREE REFRESHINGLY LIGHT TONIC WATER | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,3346
2020-01-02,13 CELSIUS SAUVIGNON BLANC MARLBOROUGH | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,3365
2020-01-02,Search SILVER OAK | Proof by Southern Glazer's,2195
2020-01-01,HORNITOS TEQUILA 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,3030
2020-01-01,ST GERMAIN ELDERFLOWER LIQUEUR 40 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2328.6666666666665
2020-01-01,Vodka | Type | Spirits | Proof by Southern Glazer's,1871.0000000000002
2020-01-01,Search RHONE VALLEY | Proof by Southern Glazer's,2945
2020-01-16,Search MALIBU | Proof by Southern Glazer's,2928
2020-01-16,Gin | Type | Spirits | Proof by Southern Glazer's,2074.2
2020-01-16,PINNACLE CUCUMBER FLAVORED VODKA 70 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2808
2020-01-16,Rosé & Blush | Wine Types | Wine | Proof by Southern Glazer's,41209.200000000004
2020-01-16,OYSTER BAY SAUVIGNON BLANC MARLBOROUGH | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,4942
2020-01-16,ALEX GAMBAL SAVIGNY LES BEAUNE 2014 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2366.5
2020-01-16,Search GOOSE | Proof by Southern Glazer's,3305
2020-01-16,PERRIER JOUET CHAMPAGNE GRAND BRUT | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2615
2020-01-16,Search CAPT MORGAN 100 | Proof by Southern Glazer's,2025
2020-01-16,WOODBRIDGE CABERNET SAUVIGNON CALIFORNIA | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1038
2020-01-16,Search 106658 | Proof by Southern Glazer's,1790
2020-01-16,12.05 RHUBARB LIQUEUR 40 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,845
2020-01-14,CANYON DIABLO VODKA GRAND CANYON 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1341
2020-01-14,Search SEGHESIO SONOMA | Proof by Southern Glazer's,1306
2020-01-14,HENRY MCKENNA STRAIGHT BOURBON SOUR MASH 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,715
2020-01-14,Search THE BITTER TRUTH | Proof by Southern Glazer's,2142
2020-01-14,Search GIRO BY SAUZA | Proof by Southern Glazer's,2562
2020-01-14,JIM BEAM BEAM & GINGER ALE COCKTAIL 10 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,5390
2020-01-14,Search CAPTAIN MORGAN WHITE | Proof by Southern Glazer's,5792
2020-01-14,Search CALVADOS | Proof by Southern Glazer's,1428
2020-01-14,Search 451307 | Proof by Southern Glazer's,1485
2020-01-14,BUCHANAN'S BLENDED SCOTCH SPECIAL RESERVE 18 YR 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1451
2020-01-14,Search COCCHI | Proof by Southern Glazer's,1079
2020-01-29,Wine | Proof by Southern Glazer's,2867.088235294117
2020-01-29,Search FOLI | Proof by Southern Glazer's,2218
2020-01-29,Search LARCENY STRAIGHT BOURBON BARREL PROOF 116 | Proof by Southern Glazer's,1504
2020-01-29,YOSHINOGAWA JUNMAI SAKE ECHIGO GOLDEN HORIZON | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,861
2020-01-29,BULLY HILL VINEYARDS SWEET WALTER BLACKBERRY | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,579
2020-01-29,DEKUYPER TRIPLE SEC 48 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1411.5
2020-01-29,Search MARTINI | Proof by Southern Glazer's,2198
2020-01-29,RIEDEL WINE GLASS RESTAURANT SYRAH/SHIRAZ 0446/30 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2703
2020-01-29,Search JUSTIN CABERNET SAUVIGNON PASO ROBLES 2016 | Proof by Southern Glazer's,1659
2020-01-29,Search CINZANO VERMOUTH SWEET ROSSO RISERVA | Proof by Southern Glazer's,2876
2020-01-31,Spirits | Proof by Southern Glazer's,10382.545454545456
2020-01-31,Search SEEDLIP | Proof by Southern Glazer's,2952
2020-01-31,Search VEUVE CLICQUOT | Proof by Southern Glazer's,2895
2020-01-31,Search ERATH | Proof by Southern Glazer's,6041
2020-01-31,REDBREAST SINGLE POT STILL IRISH WHISKEY CASK STRENGTH 12 YR 111.6 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,6814
2020-01-31,SYLTBAR PROSECCO BRUT IL CONCERTO | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,541
2020-01-08,Search AVIATION | Proof by Southern Glazer's,2504
2020-01-08,BURNETT'S VODKA 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2424
2020-01-08,Search ANGOSTURA | Proof by Southern Glazer's,1614
2020-01-08,Search HESS SELECT CABERNET | Proof by Southern Glazer's,3742
2020-01-08,Search 409725 | Proof by Southern Glazer's,1232
2020-01-08,Search KETEL | Proof by Southern Glazer's,2728
2020-01-08,OLD GRAND DAD STRAIGHT BOURBON 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2532
2020-01-08,LUKSUSOWA VODKA 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2264
2020-01-08,Search LADY LOLA | Proof by Southern Glazer's,7109
2020-01-08,Search KENTUCKY DELUX | Proof by Southern Glazer's,3410
2020-01-11,Proof by Southern Glazer's,5177.032362459549
2020-01-11,SEA SUN CHARDONNAY CALIFORNIA 2017 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1555
2020-01-11,Wheat Beer | Types | Beer & Other | Proof by Southern Glazer's,1277
2020-01-11,Search BULLEIT 50 | Proof by Southern Glazer's,2504
2020-01-11,GEORGE DICKEL TENNESSEE WHISKEY BARREL SELECT 86 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1878
2020-01-07,Search HERITAGE PARKER | Proof by Southern Glazer's,1432
2020-01-07,ANTICA NAPA VALLEY CHARDONNAY MOUNTAIN SELECT ATLAS PEAK 2017 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2434
2020-01-07,Search EVAN HONEY | Proof by Southern Glazer's,1703
2020-01-07,WINDSOR CANADIAN CANADIAN WHISKY BLENDED 3 YR 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1205
2020-01-07,Search CITRUS VODKA | Proof by Southern Glazer's,2263.5
2020-01-07,Search GLADIATOR | Proof by Southern Glazer's,3267
2020-01-07,Search KIM CRAWFORD | Proof by Southern Glazer's,3119
2020-01-07,Search ABSOLUTE CINTRON | Proof by Southern Glazer's,2839
2020-01-07,Search ABSOLUTE MAND | Proof by Southern Glazer's,2514
2020-01-07,Search J & B | Proof by Southern Glazer's,4421
2020-01-07,Search 311648 | Proof by Southern Glazer's,1992
2020-01-04,Bloody Mary Mix | Cocktail Mixers | More | Proof by Southern Glazer's,1199
2020-01-04,Search STONECAP RIESLING COLUMBIA VALLEY | Proof by Southern Glazer's,1472
2020-01-04,Search MARTINI | Proof by Southern Glazer's,2483
2020-01-04,Search BACARDI | Proof by Southern Glazer's,2098
2020-01-21,WILLIAMS SELYEM PINOT NOIR CALEGARI VINEYARD RUSSIAN RIVER VALLEY 2015 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,949
2020-01-21,CRATER LAKE SODA ORANGE CREAM SODA | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1283
2020-01-21,PLANTAZE VRANAC MONTENEGRIN BARRIQUE LAKE SKADAR VALLEY | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1034
2020-01-21,FRANCISCAN RED WINE MAGNIFICAT NAPA VALLEY 2015 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1221
2020-01-21,MAKER'S MARK STRAIGHT BOURBON 90 W/ YARI GLASS & BAR SPOON | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,900.3333333333334
2020-01-21,Search EZRA BROOKS | Proof by Southern Glazer's,4611
2020-01-21,MCCLELLAND'S SINGLE MALT SCOTCH LOWLAND 80 W/ GIFT BOX | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1501
2020-01-21,Cocktail Mixers | More | Proof by Southern Glazer's,577.25
2020-01-21,Search DAILYS MARG | Proof by Southern Glazer's,4669
2020-01-21,Search GOSLINGS | Proof by Southern Glazer's,3681
2020-01-21,Search SMITHWORKS | Proof by Southern Glazer's,3693
2020-01-05,BACARDI LIGHT RUM SUPERIOR 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1675.25
2020-01-05,Search DUCKHORN | Proof by Southern Glazer's,2276
2020-01-05,Search BURNETT’S VANILLA | Proof by Southern Glazer's,2558
2020-01-05,Search CUPCAKE | Proof by Southern Glazer's,3264
2020-01-05,ABSOLUT VODKA 80 SEATTLE SPACE NEEDLE/MT. RAINIER LABEL | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1547
2020-01-30,Search DAILY | Proof by Southern Glazer's,1982
2020-01-30,THE SHOW MALBEC MENDOZA | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1232
2020-01-30,Chiller Machine | Storage & Serving Equipment | More | Proof by Southern Glazer's,2579
2020-01-30,Search TEN HIGH | Proof by Southern Glazer's,3246
2020-01-30,Search FRANZIA | Proof by Southern Glazer's,1736
2020-01-30,Search ELIJAH CRAIG | Proof by Southern Glazer's,1353.3333333333333
2020-01-30,Search FRENCH LICK | Proof by Southern Glazer's,2675
2020-01-30,Search PATRON REPOSADO | Proof by Southern Glazer's,2623
2020-01-30,Search SUNTORY WHISKY TOKI 86 | Proof by Southern Glazer's,1951
2020-01-30,Search MARIE BRIZARD | Proof by Southern Glazer's,3353
2020-01-30,Search ST GERMAINE | Proof by Southern Glazer's,2960
2020-01-30,Search HEAVEN HILL BLEND 375 | Proof by Southern Glazer's,2712.5
2020-01-20,Red | Wine Types | Wine | Proof by Southern Glazer's,1932.3529411764707
2020-01-20,GOSLING'S BLACK RUM BLACK SEAL 80 W/ GOSLING'S STORMY GINGER BEER 2 LITERS | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,3450
2020-01-20,SEREOLE SOAVE SEREOLE | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,3333
2020-01-20,Search JAMESON | Proof by Southern Glazer's,2695.333333333333
2020-01-20,WASHINGTON HILLS MERLOT WASHINGTON | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1176
2020-01-20,Frequently Asked Questions | Proof by Southern Glazer's,18597
2020-01-20,SIMI CABERNET SAUVIGNON ALEXANDER VALLEY 2017 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2169
2020-01-20,MER SOLEIL PINOT NOIR RESERVE SANTA LUCIA HIGHLANDS 2017 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1333.5
2020-01-20,Search SEAGRAM | Proof by Southern Glazer's,2322
2020-01-20,HIRAM WALKER PEACH SCHNAPPS 30 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,889
2020-01-20,WOODBRIDGE MERLOT CALIFORNIA | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1303
2020-01-20,Search CREME DE YVETTE | Proof by Southern Glazer's,2274
2020-01-20,JOHNNIE WALKER BLENDED SCOTCH THE JOHN WALKER 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1150
2020-01-20,Search 187 ML | Proof by Southern Glazer's,10717
2020-01-12,Search KAHLAYA MUDSLIDES | Proof by Southern Glazer's,2535
2020-01-12,Search DEKUYPER | Proof by Southern Glazer's,1331
2020-01-12,Search SVEDKA | Proof by Southern Glazer's,2815
2020-01-09,ADMIRAL NELSON'S CHERRY SPICED RUM 60 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1268
2020-01-09,Search 895573 | Proof by Southern Glazer's,1777
2020-01-09,Search PINNACLE PEACH FLAVORED VODKA 70 | Proof by Southern Glazer's,2598
2020-01-09,Search MAKERS CASK | Proof by Southern Glazer's,2196
2020-01-09,Search BULLEIT | Proof by Southern Glazer's,1937.3333333333335
2020-01-09,Search 17292 | Proof by Southern Glazer's,4533
2020-01-09,IRISH MIST HONEY WHISKEY LIQUEUR THE ORIGINAL 70 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,676
2020-01-09,Search ABSENTE | Proof by Southern Glazer's,2156
2020-01-09,Search HEAVEN HILL WHITE LABEL | Proof by Southern Glazer's,2826
2020-01-15,YELLOW SPOT SINGLE POT STILL IRISH WHISKEY 12 YR 92 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,4862
2020-01-15,Search SAUZA | Proof by Southern Glazer's,2134.5
2020-01-15,Search HENNESSY | Proof by Southern Glazer's,2030.75
2020-01-15,Search BLACK RASPBERRY | Proof by Southern Glazer's,2744
2020-01-15,Search HENNESSY XO | Proof by Southern Glazer's,1814.6666666666667
2020-01-15,Search DEMERARA SYRUP | Proof by Southern Glazer's,880
2020-01-15,Search WILD IRISH ROSE RED | Proof by Southern Glazer's,2771
2020-01-15,Search JIM BEAM BLACK DOUBLE AGED | Proof by Southern Glazer's,9262
2020-01-15,Search HENNESSY COGNAC VERY SPECIAL 80 | Proof by Southern Glazer's,1988
2020-01-15,Search MONTEPULCIANO D ABRUZZO | Proof by Southern Glazer's,10058
2020-01-22,WOODBRIDGE MERLOT CALIFORNIA | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,7448.666666666667
2020-01-22,Search CHATEAU STE. MICHELLE | Proof by Southern Glazer's,1932
2020-01-22,Search ANGEL S ENVY | Proof by Southern Glazer's,1668.5
2020-01-22,Search PIMMS | Proof by Southern Glazer's,1563
2020-01-22,Search CAYMUS VINEYARDS | Proof by Southern Glazer's,1825
2020-01-22,GREY GOOSE VODKA 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2896.833333333333
2020-01-22,CASA DRAGONES TEQUILA JOVEN 80 W/ GIFT BOX | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1534
2020-01-22,CHRISTIAN BROTHERS BRANDY AMBER VS 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1404
2020-01-22,Countries | Spirits | Proof by Southern Glazer's,1196
2020-01-22,MARTIN'S RAKE SAUVIGNON BLANC MARLBOROUGH | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1358
2020-01-22,YELLOW TAIL PINOT GRIGIO SOUTH EASTERN AUSTRALIA | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,912
2020-01-22,Search 404869 | Proof by Southern Glazer's,1615
2020-01-22,Search ABSOLUT VODKA 80 | Proof by Southern Glazer's,1295.3333333333335
2020-01-22,Search BURNETT S VODKA 80 | Proof by Southern Glazer's,1970
2020-01-22,Search E&J | Proof by Southern Glazer's,11350
2020-01-22,FIVE OAKS PINOT NOIR CALIFORNIA | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1816
2020-01-18,Search SKYY | Proof by Southern Glazer's,2465.5
2020-01-18,BELVEDERE VODKA 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2902
2020-01-18,DOMAINE A'DAIR CHABLIS LES FOURCHAUMES PREMIER CRU 2015 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,843
2020-01-18,Search ERATH PINOT NOIR | Proof by Southern Glazer's,2193
2020-01-18,Search BAILEYS STRAWBERRY | Proof by Southern Glazer's,2451
2020-01-26,CLASE AZUL TEQUILA REPOSADO 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,3263
2020-01-28,Search APOTHIC PINOT NOIR | Proof by Southern Glazer's,2305
2020-01-28,RIEDEL COCKTAIL GLASS FIZZ BARWARE DRINK SPECIFIC GLASSWARE 0417/05 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,5352
